matchup,status,home,away,book,player,stat,line,over_price,fetched_at
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Krépin Diatta,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mamadou Sarr,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Mory Diaw,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Moussa Niakhaté,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pape Matar Sarr,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Pathé Ciss,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Yehvann Diouf,corners,3,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,shots,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,tackles,2,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,cards,0.5,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,passes,30,-110,2026-06-27T01:01:20.367950+00:00
IRQ @ SEN,Full Time,Iraq,Senegal,self-edge,Édouard Mendy,corners,3,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Douglas Santos,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Danilo Santos,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Danilo Santos,shots,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Diney Borges,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Diney Borges,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kevin Pina,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Sidny Lopes Cabral,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Sidny Lopes Cabral,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Steven Moreira,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jovane Cabral,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ryan Mendes,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Dailon Livramento,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdulelah Al-Amri,goals,1.0,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdulelah Al-Amri,shots_on_target,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdulelah Al-Amri,shots,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdulelah Al-Amri,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdulelah Al-Amri,cards,1.0,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Saud Abdulhamid,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Saud Abdulhamid,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Khaibari,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohamed Kanno,shots_on_target,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohamed Kanno,shots,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Salem Al-Dawsari,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Salem Al-Dawsari,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohammed Abu Al-Shamat,fouls,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Musab Al-Juwayr,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Nasser Al-Dawsari,fouls,3,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Nawaf Boushal,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Guillermo Varela,shots,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Guillermo Varela,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Hamdan,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Hamdan,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Hamdan,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Hamdan,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Abdullah Al-Hamdan,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ahmed Al-Kassar,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ahmed Al-Kassar,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ahmed Al-Kassar,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ahmed Al-Kassar,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ahmed Al-Kassar,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Aiman Yahya,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Aiman Yahya,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Aiman Yahya,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Aiman Yahya,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Aiman Yahya,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ala Al-Hajji,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ala Al-Hajji,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ala Al-Hajji,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ala Al-Hajji,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ala Al-Hajji,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Lajami,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Lajami,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Lajami,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Lajami,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Lajami,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Majrashi,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Majrashi,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Majrashi,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Majrashi,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Ali Majrashi,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,CJ dos Santos,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,CJ dos Santos,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,CJ dos Santos,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,CJ dos Santos,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,CJ dos Santos,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Deroy Duarte,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Deroy Duarte,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Deroy Duarte,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Deroy Duarte,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Deroy Duarte,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Feras Al-Brikan,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Feras Al-Brikan,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Feras Al-Brikan,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Feras Al-Brikan,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Feras Al-Brikan,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Garry Rodrigues,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Garry Rodrigues,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Garry Rodrigues,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Garry Rodrigues,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Garry Rodrigues,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Gilson Benchimol,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Gilson Benchimol,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Gilson Benchimol,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Gilson Benchimol,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Gilson Benchimol,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Al-Tambakti,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Al-Tambakti,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Al-Tambakti,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Al-Tambakti,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Al-Tambakti,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Kadish,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Kadish,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Kadish,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Kadish,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hassan Kadish,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hélio Varela,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hélio Varela,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hélio Varela,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hélio Varela,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Hélio Varela,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jamiro Monteiro,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jamiro Monteiro,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jamiro Monteiro,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jamiro Monteiro,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jamiro Monteiro,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jehad Thakri,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jehad Thakri,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jehad Thakri,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jehad Thakri,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Jehad Thakri,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,João Paulo,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,João Paulo,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,João Paulo,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,João Paulo,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,João Paulo,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kelvin Pires,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kelvin Pires,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kelvin Pires,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kelvin Pires,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Kelvin Pires,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Khalid Al-Ghannam,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Khalid Al-Ghannam,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Khalid Al-Ghannam,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Khalid Al-Ghannam,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Khalid Al-Ghannam,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Laros Duarte,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Laros Duarte,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Laros Duarte,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Laros Duarte,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Laros Duarte,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Logan Costa,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Logan Costa,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Logan Costa,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Logan Costa,passes,25,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Logan Costa,corners,2,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohammed Al-Owais,shots,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohammed Al-Owais,fouls,1,-110,2026-06-27T01:01:20.367950+00:00
KSA @ CPV,Halftime,Saudi Arabia,Cape Verde,self-edge,Mohammed Al-Owais,tackles,1,-110,2026-06-27T01:01:20.367950+00:00
