date,league,matchup,player,team,stat,direction,tc_projection,actual,result
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,casumo,totals,Under,-186,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_nl,h2h,Cape Verde,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_nl,h2h,Saudi Arabia,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_nl,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_nl,totals,Over,143,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_nl,totals,Under,-186,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,virginbet,h2h,Cape Verde,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,virginbet,h2h,Saudi Arabia,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,virginbet,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas_se,h2h,Cape Verde,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas_se,h2h,Saudi Arabia,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas_se,h2h,Draw,185,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,grosvenor,h2h,Saudi Arabia,175,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,grosvenor,h2h,Draw,190,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,grosvenor,totals,Over,138,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,grosvenor,totals,Under,-195,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas,h2h,Cape Verde,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas,h2h,Saudi Arabia,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas,h2h,Draw,185,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas,totals,Over,138,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,leovegas,totals,Under,-200,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betrivers,h2h,Cape Verde,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betrivers,h2h,Saudi Arabia,188,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betrivers,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betrivers,totals,Over,140,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betrivers,totals,Under,-186,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,livescorebet,h2h,Cape Verde,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,livescorebet,h2h,Saudi Arabia,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,livescorebet,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_se,h2h,Cape Verde,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_se,h2h,Saudi Arabia,188,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_se,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_se,totals,Over,140,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,unibet_se,totals,Under,-186,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,draftkings,h2h,Cape Verde,165,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,draftkings,h2h,Saudi Arabia,185,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,draftkings,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,sport888,h2h,Cape Verde,162,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,sport888,h2h,Saudi Arabia,162,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,sport888,h2h,Draw,190,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill,h2h,Cape Verde,140,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill,h2h,Saudi Arabia,190,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill,h2h,Draw,220,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,boylesports,h2h,Cape Verde,162,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,boylesports,h2h,Saudi Arabia,162,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,coral,h2h,Saudi Arabia,187,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,coral,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,ladbrokes_uk,h2h,Saudi Arabia,180,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,ladbrokes_uk,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,h2h,Cape Verde,175,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,h2h,Saudi Arabia,175,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,spreads,Cape Verde,-110,0.0,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,spreads,Saudi Arabia,-110,0.0,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,totals,Over,152,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,bovada,totals,Under,-185,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betclic_fr,h2h,Cape Verde,150,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betclic_fr,h2h,Saudi Arabia,165,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betclic_fr,h2h,Draw,190,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,pmu_fr,h2h,Cape Verde,155,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,pmu_fr,h2h,Saudi Arabia,188,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,pmu_fr,h2h,Draw,205,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,pmu_fr,totals,Over,128,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,pmu_fr,totals,Under,-195,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betmgm,h2h,Saudi Arabia,180,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betmgm,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betmgm,totals,Over,135,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betmgm,totals,Under,-165,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h,Cape Verde,174,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h,Saudi Arabia,186,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h,Draw,240,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h_lay,Cape Verde,176,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h_lay,Saudi Arabia,192,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_eu,h2h_lay,Draw,245,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h,Cape Verde,176,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h,Saudi Arabia,190,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h,Draw,240,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h_lay,Cape Verde,178,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h_lay,Saudi Arabia,192,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betfair_ex_uk,h2h_lay,Draw,245,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h,Cape Verde,178,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h,Saudi Arabia,188,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h,Draw,235,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h_lay,Cape Verde,180,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h_lay,Saudi Arabia,192,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,h2h_lay,Draw,240,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,spreads,Cape Verde,176,-0.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,spreads,Saudi Arabia,-179,0.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,totals,Over,162,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,matchbook,totals,Under,-167,2.5,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betway,h2h,Cape Verde,160,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betway,h2h,Saudi Arabia,162,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betway,h2h,Draw,225,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Cape Verde,156,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Saudi Arabia,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,williamhill_us,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,fanatics,h2h,Saudi Arabia,165,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,fanatics,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betvictor,h2h,Cape Verde,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betvictor,h2h,Saudi Arabia,170,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betvictor,h2h,Draw,200,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,nordicbet,h2h,Cape Verde,172,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,nordicbet,h2h,Saudi Arabia,165,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,nordicbet,totals,Over,-125,2.0,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,nordicbet,totals,Under,-109,2.0,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betsson,h2h,Cape Verde,172,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betsson,h2h,Saudi Arabia,165,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betsson,h2h,Draw,210,,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betsson,totals,Over,-125,2.0,2026-06-27T00:08:47.800277+00:00
e07b1926be5a4d515c7eb108dbcee9c5,soccer_fifa_world_cup,Cape Verde,Saudi Arabia,2026-06-27T00:00:00+00:00,betsson,totals,Under,-109,2.0,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,skybet,h2h,Spain,-154,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,skybet,h2h,Draw,230,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,tipico_de,h2h,Spain,-133,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,tipico_de,h2h,Uruguay,400,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,unibet_uk,h2h,Spain,-133,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,unibet_uk,h2h,Uruguay,380,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,unibet_uk,h2h,Draw,250,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,coolbet,h2h,Spain,-125,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,coolbet,h2h,Draw,265,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,coolbet,totals,Over,105,2.5,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_fr,h2h,Spain,-143,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_fr,h2h,Uruguay,340,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,winamax_fr,h2h,Draw,230,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,smarkets,h2h,Spain,-130,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,smarkets,h2h,Uruguay,460,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,smarkets,h2h,Draw,260,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,smarkets,h2h_lay,Spain,-122,,2026-06-27T00:08:47.800277+00:00
dcff2e31c0bce001a4db5caaf4fa8822,soccer_fifa_world_cup,Uruguay,Spain,2026-06-27T00:00:00+00:00,smarkets,h2h_lay,Uruguay,520,,2026-06-27T00:08:47.800277+00:00
